date,TCMNOM_Y1,TCMNOM_Y5
20101027,0.23,1.34
20101028,0.23,1.23
20101029,0.22,1.17
20101101,0.22,1.17
20101102,0.22,1.15
20101103,0.22,1.11
20101104,0.21,1.04
20101105,0.22,1.1
20101108,0.22,1.13
20101109,0.24,1.27
20101110,0.24,1.23
20101111,,
20101112,0.27,1.35
20101115,0.29,1.51
20101116,0.27,1.49
20101117,0.26,1.49
20101118,0.26,1.51
20101119,0.27,1.54
20101122,0.26,1.44
20101123,0.26,1.4
20101124,0.28,1.56
20101125,,
20101126,0.28,1.53
20101129,0.28,1.51
20101130,0.27,1.47
20101201,0.28,1.64
20101202,0.29,1.68
20101203,0.26,1.64
20101206,0.26,1.53
20101207,0.28,1.74
20101208,0.3,1.87
20101209,0.3,1.9
20101210,0.29,1.98
20101213,0.29,1.91
20101214,0.3,2.08
20101215,0.3,2.11
20101216,0.31,2.06
20101217,0.3,1.97
20101220,0.3,1.99
20101221,0.3,1.99
20101222,0.3,2.02
20101223,0.3,2.09
20101224,,
20101227,0.32,2.08
20101228,0.31,2.18
20101229,0.3,2.03
20101230,0.29,2.06
20101231,0.29,2.01
20110103,0.29,2.02
20110104,0.28,2.01
20110105,0.31,2.14
20110106,0.3,2.09
20110107,0.29,1.96
20110110,0.29,1.93
20110111,0.28,1.98
20110112,0.26,1.99
20110113,0.26,1.93
20110114,0.27,1.95
20110117,,
20110118,0.26,1.97
20110119,0.27,1.95
20110120,0.27,2.06
20110121,0.27,2.04
20110124,0.28,2.03
20110125,0.27,1.96
20110126,0.27,2.03
20110127,0.25,1.98
20110128,0.24,1.92
20110131,0.26,1.95
20110201,0.27,2.02
20110202,0.28,2.1
20110203,0.29,2.18
20110204,0.31,2.27
20110207,0.31,2.29
20110208,0.31,2.39
20110209,0.3,2.33
20110210,0.3,2.4
20110211,0.3,2.38
20110214,0.3,2.37
20110215,0.3,2.35
20110216,0.29,2.37
20110217,0.27,2.3
20110218,0.28,2.3
20110221,,
20110222,0.28,2.16
20110223,0.27,2.21
20110224,0.26,2.19
20110225,0.27,2.16
20110228,0.25,2.13
20110301,0.25,2.11
20110302,0.26,2.16
20110303,0.29,2.3
20110304,0.26,2.17
20110307,0.25,2.19
20110308,0.26,2.22
20110309,0.26,2.16
20110310,0.25,2.05
20110311,0.24,2.06
20110314,0.22,2
20110315,0.23,2
20110316,0.21,1.87
20110317,0.24,1.91
20110318,0.23,1.96
20110321,0.25,2.04
20110322,0.25,2.07
20110323,0.24,2.07
20110324,0.26,2.14
20110325,0.3,2.2
20110328,0.3,2.23
20110329,0.31,2.25
20110330,0.3,2.21
20110331,0.3,2.24
20110401,0.27,2.24
20110404,0.24,2.2
20110405,0.3,2.28
20110406,0.29,2.32
20110407,0.27,2.29
20110408,0.27,2.31
20110411,0.26,2.31
20110412,0.24,2.22
20110413,0.23,2.19
20110414,0.25,2.23
20110415,0.24,2.14
20110418,0.24,2.09
20110419,0.24,2.09
20110420,0.24,2.15
20110421,0.23,2.14
20110422,,
20110425,0.23,2.1
20110426,0.22,2.05
20110427,0.22,2.06
20110428,0.23,2
20110429,0.22,1.97
20110502,0.22,1.96
20110503,0.2,1.96
20110504,0.19,1.95
20110505,0.2,1.88
20110506,0.18,1.87
20110509,0.17,1.84
20110510,0.19,1.91
20110511,0.18,1.87
20110512,0.18,1.89
20110513,0.19,1.86
20110516,0.18,1.83
20110517,0.19,1.8
20110518,0.19,1.87
20110519,0.19,1.85
20110520,0.18,1.82
20110523,0.2,1.8
20110524,0.2,1.81
20110525,0.18,1.81
20110526,0.18,1.72
20110527,0.18,1.71
20110530,,
20110531,0.18,1.68
20110601,0.18,1.6
20110602,0.19,1.65
20110603,0.18,1.6
20110606,0.18,1.6
20110607,0.18,1.59
20110608,0.18,1.52
20110609,0.19,1.6
20110610,0.19,1.58
20110613,0.18,1.59
20110614,0.19,1.7
20110615,0.19,1.55
20110616,0.18,1.52
20110617,0.17,1.53
20110620,0.18,1.55
20110621,0.18,1.57
20110622,0.16,1.58
20110623,0.15,1.48
20110624,0.16,1.4
20110627,0.18,1.47
20110628,0.21,1.62
20110629,0.19,1.7
20110630,0.19,1.76
20110701,0.2,1.8
20110704,,
20110705,0.19,1.7
20110706,0.19,1.66
20110707,0.2,1.74
20110708,0.17,1.57
20110711,0.17,1.49
20110712,0.18,1.47
20110713,0.16,1.45
20110714,0.15,1.51
20110715,0.15,1.46
20110718,0.15,1.45
20110719,0.17,1.45
20110720,0.19,1.49
20110721,0.2,1.56
20110722,0.2,1.53
20110725,0.2,1.55
20110726,0.21,1.51
20110727,0.21,1.56
20110728,0.21,1.52
20110729,0.2,1.35
20110801,0.22,1.32
20110802,0.17,1.23
20110803,0.16,1.25
20110804,0.12,1.12
20110805,0.11,1.23
20110808,0.12,1.11
20110809,0.11,0.91
20110810,0.09,0.93
20110811,0.1,1.02
20110812,0.11,0.96
20110815,0.12,0.99
20110816,0.12,0.95
20110817,0.12,0.92
20110818,0.1,0.9
20110819,0.1,0.9
20110822,0.09,0.94
20110823,0.1,0.95
20110824,0.11,1.05
20110825,0.1,0.98
20110826,0.09,0.94
20110829,0.09,0.99
20110830,0.09,0.94
20110831,0.1,0.96
20110901,0.1,0.9
20110902,0.1,0.88
20110905,,
20110906,0.13,0.88
20110907,0.11,0.92
20110908,0.12,0.88
20110909,0.11,0.81
20110912,0.11,0.87
20110913,0.1,0.89
20110914,0.09,0.91
20110915,0.1,0.95
20110916,0.09,0.94
20110919,0.08,0.85
20110920,0.09,0.85
20110921,0.11,0.88
20110922,0.1,0.79
20110923,0.1,0.89
20110926,0.1,0.92
20110927,0.1,0.97
20110928,0.12,0.99
20110929,0.11,0.98
20110930,0.13,0.96
20111003,0.12,0.87
20111004,0.11,0.9
20111005,0.1,0.96
20111006,0.09,1.01
20111007,0.11,1.08
20111010,,
20111011,0.12,1.14
20111012,0.09,1.17
20111013,0.11,1.11
20111014,0.11,1.12
20111017,0.12,1.08
20111018,0.12,1.07
20111019,0.11,1.05
20111020,0.12,1.07
20111021,0.12,1.08
20111024,0.11,1.1
20111025,0.11,1.01
20111026,0.13,1.09
20111027,0.14,1.2
20111028,0.13,1.13
20111031,0.12,0.99
20111101,0.13,0.9
20111102,0.11,0.89
20111103,0.11,0.91
20111104,0.11,0.88
20111107,0.09,0.88
20111108,0.1,0.92
20111109,0.1,0.88
20111110,0.1,0.9
20111111,,
20111114,0.09,0.91
20111115,0.11,0.93
20111116,0.11,0.9
20111117,0.1,0.88
20111118,0.12,0.94
20111121,0.11,0.92
20111122,0.11,0.91
20111123,0.12,0.88
20111124,,
20111125,0.13,0.93
20111128,0.13,0.91
20111129,0.14,0.93
20111130,0.12,0.96
20111201,0.12,0.97
20111202,0.12,0.92
20111205,0.11,0.93
20111206,0.11,0.94
20111207,0.11,0.89
20111208,0.1,0.86
20111209,0.11,0.89
20111212,0.1,0.87
20111213,0.11,0.85
20111214,0.12,0.86
20111215,0.12,0.86
20111216,0.11,0.81
20111219,0.11,0.82
20111220,0.12,0.88
20111221,0.13,0.91
20111222,0.12,0.91
20111223,0.12,0.97
20111226,,
20111227,0.12,0.96
20111228,0.12,0.91
20111229,0.12,0.88
20111230,0.12,0.83
20120102,,
20120103,0.12,0.89
20120104,0.12,0.89
20120105,0.11,0.88
20120106,0.12,0.86
20120109,0.11,0.85
20120110,0.11,0.86
20120111,0.11,0.82
20120112,0.11,0.84
20120113,0.1,0.8
20120116,,
20120117,0.11,0.79
20120118,0.11,0.82
20120119,0.11,0.87
20120120,0.11,0.91
20120123,0.12,0.93
20120124,0.12,0.92
20120125,0.12,0.81
20120126,0.12,0.77
20120127,0.12,0.75
20120130,0.12,0.73
20120131,0.13,0.71
20120201,0.13,0.72
20120202,0.14,0.71
20120203,0.14,0.78
20120206,0.14,0.76
20120207,0.14,0.82
20120208,0.15,0.82
20120209,0.15,0.86
20120210,0.15,0.81
20120213,0.15,0.85
20120214,0.18,0.81
20120215,0.18,0.81
20120216,0.17,0.87
20120217,0.18,0.88
20120220,,
20120221,0.17,0.92
20120222,0.17,0.88
20120223,0.17,0.88
20120224,0.18,0.89
20120227,0.17,0.84
20120228,0.18,0.84
20120229,0.18,0.87
20120301,0.18,0.89
20120302,0.17,0.84
20120305,0.17,0.87
20120306,0.17,0.83
20120307,0.18,0.85
20120308,0.18,0.89
20120309,0.18,0.9
20120312,0.18,0.92
20120313,0.2,0.99
20120314,0.21,1.13
20120315,0.21,1.11
20120316,0.21,1.13
20120319,0.21,1.2
20120320,0.22,1.22
20120321,0.21,1.15
20120322,0.19,1.13
20120323,0.19,1.1
20120326,0.19,1.09
20120327,0.18,1.04
20120328,0.18,1.05
20120329,0.18,1.01
20120330,0.19,1.04
20120402,0.18,1.03
20120403,0.2,1.1
20120404,0.19,1.05
20120405,0.19,1.01
20120406,0.19,0.89
20120409,0.19,0.9
20120410,0.19,0.85
20120411,0.18,0.89
20120412,0.18,0.9
20120413,0.17,0.86
20120416,0.18,0.85
20120417,0.18,0.88
20120418,0.18,0.86
20120419,0.17,0.84
20120420,0.18,0.86
20120423,0.17,0.83
20120424,0.18,0.86
20120425,0.18,0.86
20120426,0.18,0.83
20120427,0.19,0.82
20120430,0.2,0.82
20120501,0.19,0.84
20120502,0.18,0.82
20120503,0.19,0.82
20120504,0.18,0.78
20120507,0.18,0.79
20120508,0.18,0.77
20120509,0.18,0.77
20120510,0.18,0.79
20120511,0.18,0.75
20120514,0.19,0.73
20120515,0.19,0.74
20120516,0.2,0.75
20120517,0.2,0.74
20120518,0.2,0.75
20120521,0.21,0.75
20120522,0.21,0.78
20120523,0.2,0.74
20120524,0.21,0.77
20120525,0.2,0.76
20120528,,
20120529,0.2,0.76
20120530,0.19,0.69
20120531,0.18,0.67
20120601,0.17,0.62
20120604,0.18,0.68
20120605,0.18,0.68
20120606,0.18,0.73
20120607,0.18,0.72
20120608,0.19,0.71
20120611,0.18,0.69
20120612,0.19,0.75
20120613,0.18,0.71
20120614,0.18,0.73
20120615,0.18,0.68
20120618,0.18,0.69
20120619,0.18,0.71
20120620,0.2,0.74
20120621,0.19,0.73
20120622,0.19,0.76
20120625,0.19,0.72
20120626,0.21,0.75
20120627,0.21,0.73
20120628,0.22,0.69
20120629,0.21,0.72
20120702,0.21,0.67
20120703,0.21,0.69
20120704,,
20120705,0.19,0.68
20120706,0.2,0.64
20120709,0.2,0.63
20120710,0.2,0.63
20120711,0.2,0.64
20120712,0.2,0.63
20120713,0.2,0.63
20120716,0.18,0.6
20120717,0.18,0.62
20120718,0.18,0.6
20120719,0.17,0.62
20120720,0.17,0.59
20120723,0.17,0.57
20120724,0.18,0.57
20120725,0.17,0.56
20120726,0.18,0.58
20120727,0.17,0.65
20120730,0.18,0.61
20120731,0.16,0.6
20120801,0.17,0.63
20120802,0.17,0.61
20120803,0.16,0.67
20120806,0.16,0.65
20120807,0.19,0.71
20120808,0.19,0.73
20120809,0.2,0.74
20120810,0.18,0.71
20120813,0.19,0.71
20120814,0.19,0.75
20120815,0.19,0.8
20120816,0.2,0.83
20120817,0.2,0.81
20120820,0.19,0.8
20120821,0.2,0.8
20120822,0.19,0.71
20120823,0.19,0.71
20120824,0.19,0.72
20120827,0.18,0.7
20120828,0.18,0.69
20120829,0.18,0.69
20120830,0.17,0.66
20120831,0.16,0.59
20120903,,
20120904,0.16,0.62
20120905,0.17,0.62
20120906,0.18,0.68
20120907,0.18,0.64
20120910,0.18,0.66
20120911,0.18,0.67
20120912,0.18,0.7
20120913,0.17,0.65
20120914,0.18,0.72
20120917,0.18,0.73
20120918,0.18,0.71
20120919,0.18,0.7
20120920,0.18,0.7
20120921,0.18,0.68
20120924,0.18,0.68
20120925,0.18,0.66
20120926,0.17,0.63
20120927,0.16,0.64
20120928,0.17,0.62
20121001,0.17,0.62
20121002,0.16,0.61
20121003,0.16,0.61
20121004,0.18,0.63
20121005,0.18,0.67
20121008,,
20121009,0.18,0.67
20121010,0.18,0.66
20121011,0.18,0.67
20121012,0.18,0.67
20121015,0.19,0.67
20121016,0.18,0.7
20121017,0.18,0.78
20121018,0.18,0.79
20121019,0.18,0.77
20121022,0.19,0.79
20121023,0.18,0.77
20121024,0.18,0.76
20121025,0.19,0.82
20121026,0.19,0.76
20121029,0.18,0.74
20121030,,
20121031,0.18,0.72
20121101,0.18,0.73
20121102,0.19,0.73
20121105,0.19,0.7
20121106,0.19,0.75
20121107,0.18,0.67
20121108,0.2,0.65
20121109,0.18,0.65
20121112,,
20121113,0.18,0.63
20121114,0.18,0.63
20121115,0.17,0.62
20121116,0.16,0.62
20121119,0.16,0.64
20121120,0.16,0.67
20121121,0.17,0.69
20121122,,
20121123,0.19,0.7
20121126,0.17,0.68
20121127,0.18,0.66
20121128,0.18,0.64
20121129,0.18,0.63
20121130,0.18,0.61
20121203,0.18,0.63
20121204,0.18,0.63
20121205,0.18,0.61
20121206,0.18,0.6
20121207,0.18,0.63
20121210,0.18,0.62
20121211,0.16,0.64
20121212,0.14,0.66
20121213,0.14,0.7
20121214,0.13,0.7
20121217,0.13,0.74
20121218,0.16,0.78
20121219,0.15,0.77
20121220,0.15,0.77
20121221,0.15,0.75
20121224,0.16,0.77
20121225,,
20121226,0.16,0.76
20121227,0.15,0.72
20121228,0.15,0.72
20121231,0.16,0.72
20130101,,
20130102,0.15,0.76
20130103,0.15,0.81
20130104,0.15,0.82
20130107,0.15,0.82
20130108,0.14,0.79
20130109,0.13,0.77
20130110,0.14,0.8
20130111,0.14,0.78
20130114,0.14,0.78
20130115,0.14,0.75
20130116,0.14,0.75
20130117,0.14,0.79
20130118,0.14,0.77
20130121,,
20130122,0.14,0.76
20130123,0.15,0.76
20130124,0.15,0.78
20130125,0.15,0.87
20130128,0.16,0.89
20130129,0.15,0.9
20130130,0.15,0.88
20130131,0.15,0.88
20130201,0.15,0.88
20130204,0.15,0.85
20130205,0.15,0.88
20130206,0.15,0.84
20130207,0.15,0.83
20130208,0.14,0.84
20130211,0.15,0.85
20130212,0.14,0.88
20130213,0.15,0.92
20130214,0.16,0.86
20130215,0.17,0.87
20130218,,
20130219,0.17,0.89
20130220,0.17,0.88
20130221,0.16,0.86
20130222,0.16,0.84
20130225,0.16,0.78
20130226,0.17,0.78
20130227,0.17,0.78
20130228,0.17,0.77
20130301,0.16,0.75
20130304,0.16,0.76
20130305,0.15,0.77
20130306,0.15,0.81
20130307,0.15,0.85
20130308,0.15,0.9
20130311,0.15,0.9
20130312,0.15,0.88
20130313,0.15,0.89
20130314,0.15,0.88
20130315,0.14,0.84
20130318,0.15,0.81
20130319,0.15,0.79
20130320,0.15,0.81
20130321,0.14,0.81
20130322,0.14,0.8
20130325,0.14,0.8
20130326,0.14,0.79
20130327,0.14,0.76
20130328,0.14,0.77
20130329,,
20130401,0.14,0.76
20130402,0.14,0.78
20130403,0.13,0.73
20130404,0.13,0.69
20130405,0.13,0.68
20130408,0.13,0.71
20130409,0.13,0.7
20130410,0.12,0.74
20130411,0.12,0.74
20130412,0.11,0.7
20130415,0.12,0.69
20130416,0.13,0.71
20130417,0.13,0.71
20130418,0.12,0.71
20130419,0.12,0.72
20130422,0.12,0.7
20130423,0.12,0.71
20130424,0.13,0.7
20130425,0.12,0.71
20130426,0.12,0.68
20130429,0.12,0.68
20130430,0.11,0.68
20130501,0.11,0.65
20130502,0.11,0.65
20130503,0.11,0.73
20130506,0.11,0.74
20130507,0.1,0.75
20130508,0.11,0.75
20130509,0.11,0.75
20130510,0.11,0.82
20130513,0.13,0.83
20130514,0.12,0.85
20130515,0.12,0.84
20130516,0.12,0.79
20130517,0.12,0.84
20130520,0.12,0.85
20130521,0.12,0.84
20130522,0.11,0.91
20130523,0.12,0.91
20130524,0.12,0.9
20130527,,
20130528,0.13,1.02
20130529,0.14,1.02
20130530,0.13,1.01
20130531,0.14,1.05
20130603,0.14,1.03
20130604,0.14,1.05
20130605,0.14,1.02
20130606,0.14,1.01
20130607,0.14,1.1
20130610,0.14,1.13
20130611,0.14,1.12
20130612,0.14,1.15
20130613,0.14,1.11
20130614,0.13,1.04
20130617,0.13,1.06
20130618,0.13,1.07
20130619,0.13,1.24
20130620,0.14,1.31
20130621,0.13,1.42
20130624,0.16,1.48
20130625,0.17,1.49
20130626,0.16,1.45
20130627,0.15,1.38
20130628,0.15,1.41
20130701,0.15,1.39
20130702,0.14,1.38
20130703,0.14,1.42
20130704,,
20130705,0.15,1.6
20130708,0.14,1.51
20130709,0.14,1.5
20130710,0.13,1.54
20130711,0.13,1.4
20130712,0.12,1.43
20130715,0.11,1.4
20130716,0.1,1.38
20130717,0.11,1.33
20130718,0.11,1.35
20130719,0.11,1.31
20130722,0.1,1.32
20130723,0.12,1.33
20130724,0.12,1.4
20130725,0.12,1.38
20130726,0.11,1.36
20130729,0.11,1.37
20130730,0.11,1.39
20130731,0.11,1.38
20130801,0.13,1.49
20130802,0.11,1.36
20130805,0.12,1.39
20130806,0.12,1.39
20130807,0.12,1.38
20130808,0.12,1.36
20130809,0.11,1.36
20130812,0.12,1.39
20130813,0.12,1.49
20130814,0.12,1.48
20130815,0.13,1.54
20130816,0.13,1.6
20130819,0.13,1.63
20130820,0.13,1.57
20130821,0.14,1.64
20130822,0.14,1.71
20130823,0.14,1.66
20130826,0.13,1.61
20130827,0.12,1.56
20130828,0.14,1.62
20130829,0.14,1.6
20130830,0.13,1.62
20130902,,
20130903,0.14,1.68
20130904,0.14,1.74
20130905,0.16,1.85
20130906,0.14,1.77
20130909,0.12,1.71
20130910,0.13,1.78
20130911,0.12,1.72
20130912,0.13,1.72
20130913,0.13,1.71
20130916,0.13,1.65
20130917,0.12,1.62
20130918,0.11,1.43
20130919,0.1,1.49
20130920,0.11,1.5
20130923,0.1,1.48
20130924,0.1,1.44
20130925,0.1,1.41
20130926,0.09,1.43
20130927,0.1,1.4
20130930,0.1,1.39
20131001,0.1,1.42
20131002,0.11,1.38
20131003,0.11,1.36
20131004,0.11,1.41
20131007,0.12,1.41
20131008,0.15,1.43
20131009,0.15,1.43
20131010,0.14,1.44
20131011,0.14,1.42
20131014,,
20131015,0.16,1.45
20131016,0.15,1.41
20131017,0.13,1.35
20131018,0.12,1.35
20131021,0.11,1.38
20131022,0.1,1.3
20131023,0.11,1.3
20131024,0.12,1.32
20131025,0.11,1.3
20131028,0.11,1.31
20131029,0.11,1.29
20131030,0.11,1.3
20131031,0.1,1.31
20131101,0.1,1.37
20131104,0.09,1.36
20131105,0.1,1.39
20131106,0.11,1.34
20131107,0.11,1.31
20131108,0.12,1.42
20131111,,
20131112,0.13,1.47
20131113,0.13,1.41
20131114,0.13,1.34
20131115,0.13,1.36
20131118,0.13,1.33
20131119,0.14,1.37
20131120,0.12,1.39
20131121,0.12,1.38
20131122,0.12,1.37
20131125,0.14,1.37
20131126,0.13,1.34
20131127,0.13,1.36
20131128,,
20131129,0.13,1.37
20131202,0.13,1.43
20131203,0.13,1.4
20131204,0.14,1.45
20131205,0.13,1.49
20131206,0.13,1.51
20131209,0.13,1.5
20131210,0.14,1.46
20131211,0.13,1.5
20131212,0.14,1.55
20131213,0.14,1.55
20131216,0.13,1.55
20131217,0.14,1.52
20131218,0.13,1.55
20131219,0.13,1.63
20131220,0.13,1.66
20131223,0.14,1.68
20131224,0.14,1.73
20131225,,
20131226,0.13,1.74
20131227,0.12,1.74
20131230,0.13,1.71
20131231,0.13,1.75
20140101,,
20140102,0.13,1.72
20140103,0.13,1.73
20140106,0.12,1.7
20140107,0.13,1.69
20140108,0.13,1.77
20140109,0.13,1.75
20140110,0.12,1.64
20140113,0.11,1.6
20140114,0.11,1.65
20140115,0.13,1.68
20140116,0.11,1.66
20140117,0.11,1.64
20140120,,
20140121,0.12,1.67
20140122,0.11,1.72
20140123,0.11,1.62
20140124,0.11,1.58
20140127,0.11,1.61
20140128,0.11,1.59
20140129,0.11,1.52
20140130,0.1,1.55
20140131,0.1,1.49
20140203,0.11,1.44
20140204,0.12,1.46
20140205,0.12,1.5
20140206,0.13,1.52
20140207,0.12,1.47
20140210,0.12,1.48
20140211,0.12,1.54
20140212,0.12,1.59
20140213,0.12,1.51
20140214,0.11,1.53
20140217,,
20140218,0.12,1.5
20140219,0.11,1.53
20140220,0.12,1.57
20140221,0.12,1.56
20140224,0.11,1.57
20140225,0.11,1.53
20140226,0.11,1.5
20140227,0.11,1.49
20140228,0.12,1.51
20140303,0.12,1.46
20140304,0.12,1.54
20140305,0.13,1.54
20140306,0.12,1.57
20140307,0.13,1.65
20140310,0.12,1.64
20140311,0.13,1.62
20140312,0.12,1.59
20140313,0.12,1.53
20140314,0.12,1.55
20140317,0.13,1.58
20140318,0.13,1.56
20140319,0.15,1.75
20140320,0.14,1.73
20140321,0.14,1.73
20140324,0.14,1.76
20140325,0.13,1.76
20140326,0.12,1.7
20140327,0.12,1.7
20140328,0.13,1.74
20140331,0.13,1.73
20140401,0.13,1.74
20140402,0.12,1.8
20140403,0.11,1.79
20140404,0.11,1.71
20140407,0.11,1.68
20140408,0.11,1.67
20140409,0.1,1.65
20140410,0.09,1.59
20140411,0.09,1.58
20140414,0.1,1.61
20140415,0.11,1.63
20140416,0.11,1.67
20140417,0.11,1.75
20140418,,
20140421,0.11,1.74
20140422,0.11,1.76
20140423,0.11,1.73
20140424,0.1,1.74
20140425,0.11,1.72
20140428,0.1,1.73
20140429,0.11,1.74
20140430,0.11,1.69
20140501,0.1,1.66
20140502,0.1,1.67
20140505,0.11,1.68
20140506,0.1,1.68
20140507,0.1,1.65
20140508,0.1,1.63
20140509,0.1,1.63
20140512,0.09,1.67
20140513,0.1,1.62
20140514,0.1,1.57
20140515,0.09,1.55
20140516,0.09,1.56
20140519,0.09,1.56
20140520,0.09,1.53
20140521,0.09,1.55
20140522,0.09,1.57
20140523,0.1,1.55
20140526,,
20140527,0.09,1.56
20140528,0.1,1.5
20140529,0.1,1.52
20140530,0.1,1.54
20140602,0.1,1.6
20140603,0.1,1.65
20140604,0.1,1.65
20140605,0.1,1.63
20140606,0.11,1.66
20140609,0.11,1.69
20140610,0.11,1.71
20140611,0.11,1.7
20140612,0.1,1.66
20140613,0.11,1.7
20140616,0.11,1.71
20140617,0.11,1.77
20140618,0.1,1.71
20140619,0.09,1.71
20140620,0.09,1.71
20140623,0.1,1.72
20140624,0.12,1.7
20140625,0.11,1.68
20140626,0.11,1.64
20140627,0.1,1.64
20140630,0.11,1.62
20140701,0.11,1.66
20140702,0.12,1.71
20140703,0.11,1.74
20140704,,
20140707,0.12,1.74
20140708,0.11,1.7
20140709,0.11,1.68
20140710,0.1,1.66
20140711,0.11,1.65
20140714,0.11,1.68
20140715,0.11,1.7
20140716,0.11,1.71
20140717,0.1,1.65
20140718,0.1,1.69
20140721,0.11,1.7
20140722,0.11,1.68
20140723,0.11,1.67
20140724,0.11,1.72
20140725,0.11,1.69
20140728,0.11,1.73
20140729,0.12,1.7
20140730,0.13,1.77
20140731,0.12,1.76
20140801,0.13,1.67
20140804,0.12,1.66
20140805,0.12,1.66
20140806,0.11,1.66
20140807,0.11,1.6
20140808,0.1,1.62
20140811,0.1,1.62
20140812,0.1,1.63
20140813,0.1,1.59
20140814,0.1,1.58
20140815,0.09,1.55
20140818,0.1,1.58
20140819,0.11,1.59
20140820,0.12,1.65
20140821,0.1,1.64
20140822,0.1,1.68
20140825,0.11,1.69
20140826,0.12,1.68
20140827,0.11,1.65
20140828,0.11,1.63
20140829,0.09,1.63
20140901,,
20140902,0.1,1.69
20140903,0.11,1.69
20140904,0.1,1.71
20140905,0.1,1.69
20140908,0.1,1.72
20140909,0.11,1.76
20140910,0.11,1.79
